building_id,arm,n_origins,nmae,nrmse,mape
Robin_assembly_Colleen,full,28,0.2378721548704756,0.29637423055746953,29.849644100716326
Robin_education_Della,full,28,0.36889963086615063,0.4785135233645826,120.35274807781673
Robin_public_Cami,full,28,0.20099605491990313,0.24774404428487362,24.396692206632466
Swan_unknown_Esteban,full,28,0.07183329610398084,0.09876140970648678,7.408717685865322
Wolf_education_Roderick,full,28,0.4237166856279036,0.5683281685037763,176.44070681951993
Wolf_office_Elisabeth,full,28,0.061780824597474096,0.08410758576321727,6.311439479519636
Wolf_office_Nadia,full,28,0.2202119893072428,0.30468389756052283,23.073621634472747
Wolf_public_Norma,full,28,0.40764247714422935,0.5275544243053136,57.456252996747445
Wolf_retail_Toshia,full,28,0.5631461405858662,0.8272547883506735,114.88811882090468
Bear_assembly_Jose,last_15,28,0.0907754785169028,0.11422170609383225,9.211505653349047
Bear_education_Maryjane,last_15,28,0.11294441372753423,0.14595606359983573,11.136752448860017
Bear_public_Orville,last_15,28,0.25630348662226915,0.3578706391393181,33.76901976399765
Bobcat_education_Toni,last_15,28,0.13382437789781565,0.19810691636813357,24.6141618568902
Bobcat_education_Whitney,last_15,28,0.24847048047897052,0.3312743823643826,36.13294923192146
Bobcat_office_Melody,last_15,28,0.1323714838633553,0.17236665169660229,12.874036234838652
Bull_education_Brandi,last_15,28,0.3578940394956801,0.4514429538435654,257.76461077170455
Bull_education_Patrina,last_15,28,0.37498161170913863,0.468679458815686,210.9298442433752
Bull_lodging_Carie,last_15,28,0.24629363513816485,0.32251248052160464,224.69607043770856
Bull_office_Trevor,last_15,28,0.9247030611840321,1.4272040615203174,196.61102226083608
Cockatoo_assembly_Fernanda,last_15,28,0.18585705847974568,0.23865225676326698,22.7041183786311
Cockatoo_education_Christi,last_15,28,2.7498555264043785,5.488549004080512,274.98555264043785
Cockatoo_education_Collin,last_15,28,0.0591991777984401,0.07970410980945242,5.772025818800205
Cockatoo_office_Paige,last_15,28,0.1211547206192392,0.16302732603832823,12.388312037766628
Crow_education_Marlin,last_15,28,0.022328648325782637,0.04146809036465794,2.232864832578264
Eagle_education_Shanna,last_15,28,0.17577073511487257,0.22261082362730028,19.173363913185305
Eagle_public_Minnie,last_15,28,0.0924321310792812,0.11856152663850145,9.168680879237437
Fox_education_Kim,last_15,28,0.3212471992401723,0.39844458551213136,70.34355090802941
Fox_lodging_Wallace,last_15,28,0.1611415865876195,0.2008444519952778,16.866037545261147
Fox_office_Berniece,last_15,28,0.2110318896008486,0.296472773047889,23.408481058224062
Fox_public_Denny,last_15,28,0.08023982404492687,0.10362092913474263,8.297841476027756
Gator_office_August,last_15,28,0.3203399599469375,0.4434854877870324,838.4030968779749
Gator_public_Nettie,last_15,28,0.28567534797533584,0.381980841993979,49.12518868672545
Gator_warehouse_Stacie,last_15,28,0.2232369038163147,0.3059249419197947,49.12335258463874
Hog_assembly_Pedro,last_15,28,0.25077079922648454,0.33018149719171214,26.867135623315008
Hog_education_George,last_15,28,0.039934890204446044,0.058189588406752576,3.8989519364462657
Hog_lodging_Mauricio,last_15,28,0.16134952525988167,0.20649437517017372,17.857298285301322
Hog_office_Randi,last_15,28,0.14106856930946418,0.21534105203512696,13.965781728666707
Hog_parking_Bernardo,last_15,28,0.15038675880640007,0.19200232331591988,14.595006028514193
Hog_public_Gerard,last_15,28,0.11643754605081341,0.1462786372926804,13.552478523629075
Lamb_education_Mae,last_15,28,0.8516648855650588,1.1667691761956915,83.39540810572933
Lamb_education_Mckenzie,last_15,28,0.7876305482913035,1.12306492019863,73.62918706998533
Lamb_industrial_Willard,last_15,28,0.201666545375095,0.2517037648614263,20.16665453750951
Lamb_lodging_Burt,last_15,28,0.5721989332438923,0.6818827077803516,103.4322549574713
Lamb_office_Jo,last_15,28,0.10083307786165581,0.12585165636499474,10.08330778616558
Moose_education_Leland,last_15,28,0.07936494164687038,0.11600714631325558,7.9859015091096355
Moose_education_Ricardo,last_15,28,0.06608552418333095,0.0865363661117214,6.8829026163669775
Mouse_health_Modesto,last_15,28,,,10086065352.273481
Panther_education_Edna,last_15,28,0.13858035418532502,0.19053401251049942,14.744079467495927
Panther_education_Teofila,last_15,28,0.2690024920769776,0.38781248893269804,35.860799317391326
Panther_office_Larry,last_15,28,0.18089795238606762,0.23466917612773952,21.381595060399803
Peacock_education_Pasquale,last_15,28,0.04530428887518408,0.055999588250588206,4.545546563609093
Peacock_lodging_James,last_15,28,0.16733286686470203,0.20554501867655925,17.601122209000504
Peacock_office_Effie,last_15,28,0.1883327381610341,0.23731174286325488,20.57539941037137
Rat_assembly_Ezequiel,last_15,28,0.27644859587488996,0.34300959128114283,33.14067914029295
Rat_education_Kelsey,last_15,28,0.10347927660202319,0.13401804637686643,10.393929664849077
Rat_education_Robyn,last_15,28,0.12075648856873887,0.16317452722677864,11.862830488516094
Rat_other_Lan,last_15,28,0.20651092802455293,0.24534439568755265,41.7526001224711
Robin_assembly_Colleen,last_15,28,0.293816125545695,0.36428602906755936,39.676752939743956
Robin_education_Della,last_15,28,0.4222643268878656,0.5217618490568704,149.11170254049432
Robin_public_Cami,last_15,28,0.2313801682508837,0.28667840893835383,29.4857076839174
Swan_unknown_Esteban,last_15,28,0.10515807789487651,0.13427595974981826,11.335218741055412
